SEMESTER,SUBJECT,CATALOGNUMBER,LOCATION,ENROLMENTCAPACITY,ENROLMENTTOTAL,INSTRUCTORS,COMPONENTCODE
1191,GEOG,353,BRNBY,25,23,<null>,LAB
1191,GEOG,353,BRNBY,25,25,<null>,LAB
1191,GEOG,355,BRNBY,54,39,Aateka Shashank,LEC
1191,GEOG,355,BRNBY,18,10,<null>,LAB
1191,GEOG,355,BRNBY,18,12,<null>,LAB
1191,GEOG,355,BRNBY,18,0,<null>,LAB
1191,GEOG,355,BRNBY,18,17,<null>,LAB
1191,GEOG, 362W,BRNBY,40,36,Eugene McCann,LEC
1191,GEOG, 362W,BRNBY,18,18,<null>,TUT
1191,GEOG, 362W,BRNBY,18,18,<null>,TUT
1191,GEOG, 362W,BRNBY,18,0,<null>,TUT
1191,GEOG,363,VANCR,51,30,Meg Holden,LEC
1191,GEOG,363,VANCR,18,14,<null>,TUT
1191,GEOG,363,VANCR,18,16,<null>,TUT
1191,GEOG,363,VANCR,17,0,<null>,TUT
1191,GEOG, 389W,BRNBY,60,63,Rosemary-Claire Collard,LEC
1191,GEOG, 389W,BRNBY,20,21,<null>,TUT
1191,GEOG, 389W,BRNBY,20,21,<null>,TUT
1191,GEOG, 389W,BRNBY,20,21,<null>,TUT
1191,GEOG,402,METRO,10,2,Paul Degrace,SEC
1191,GEOG,402,OFFST,5,1,Paul Degrace,SEC
1191,GEOG,402,OFFST,5,0,Paul Degrace,SEC
1191,GEOG,403,METRO,10,0,Paul Degrace,SEC
1191,GEOG,403,OFFST,5,0,Paul Degrace,SEC
1191,GEOG,403,OFFST,5,0,Paul Degrace,SEC
1191,GEOG,404,BRNBY,2,0,. Faculty,SEC
1191,GEOG,404,BRNBY,2,0,. Faculty,SEC
1191,GEOG,405,BRNBY,2,0,. Faculty,SEC
1191,GEOG,405,BRNBY,2,0,. Faculty,SEC
1191,GEOG,409,METRO,5,0,Paul Degrace,SEC
1191,GEOG,409,OFFST,4,0,Paul Degrace,SEC
1191,GEOG,409,OFFST,5,0,Paul Degrace,SEC
1191,GEOG,411,BRNBY,25,0,<null>,LEC
1191,GEOG,414,BRNBY,31,32,Kirsten Zickfeld,LEC
1191,GEOG,414,BRNBY,15,17,<null>,LAB
1191,GEOG,414,BRNBY,15,15,<null>,LAB
1191,GEOG, 417W,BRNBY,22,19,Margaret Schmidt,LEC
1191,GEOG, 417W,BRNBY,22,19,<null>,LAB
1191,GEOG,420,BRNBY,25,20,Annika Airas,LEC
1191,GEOG,420,BRNBY,25,20,<null>,SEM
1191,GEOG,432,BRNBY,7,5,Timothy Paulson,SEM
1191,GEOG,451,BRNBY,25,25,Suzana Dragicevic,LEC
1191,GEOG,451,BRNBY,25,25,<null>,LAB
1191,GEOG,451,BRNBY,25,0,<null>,LAB
1191,GEOG,451,BRNBY,25,0,<null>,LAB
1191,GEOG,457,BRNBY,20,7,Nicholas Hedley,LEC
1191,GEOG,491,BRNBY,5,1,Eugene McCann,SEC
1191,GEOG,491,BRNBY,5,0,Eugene McCann,SEC
1191,GEOG,600,BRNBY,7,5,Nadine Schuurman,SEM
1191,GEOG,601,BRNBY,13,0,<null>,SEM
1191,GEOG,601,BRNBY,13,9,Suzana Dragicevic,SEM
1191,GEOG,614,BRNBY,1,1,Kirsten Zickfeld,SEC
1191,GEOG,617,BRNBY,3,1,Margaret Schmidt,LEC
1191,GEOG,651,BRNBY,3,1,Suzana Dragicevic,LEC
1191,GEOG,657,BRNBY,5,3,Nicholas Hedley,LEC
1191,GEOG,671,BRNBY,5,1,. Faculty,IND
1191,GEOG,677,BRNBY,5,0,. Faculty,IND
1191,GEOG,678,BRNBY,5,0,. Faculty,IND
1191,GEOG,679,BRNBY,5,0,. Faculty,IND
1191,GEOG,691,BRNBY,3,1,Geoffrey Mann,SEC
1191,GEOG,691,BRNBY,3,1,Rosemary-Claire Collard,SEC
1191,GEOG,691,BRNBY,3,1,Jeremy Venditti,SEC
1191,GEOG,691,BRNBY,3,1,Nadine Schuurman,SEC
1191,GEOG,697,BRNBY,15,11,. Faculty,SEC
1191,GEOG,698,BRNBY,10,3,. Faculty,SEC
1191,GEOG,698,OFFST,5,0,. Faculty,SEC
1191,GEOG,699,BRNBY,30,21,. Faculty,SEM
1191,GEOG,699,OFFST,5,3,. Faculty,SEM
1191,GERM,102,BRNBY,83,48,Claudia Hein,SEC
1191,GERM,102,BRNBY,35,19,Claudia Hein,TUT
1191,GERM,102,BRNBY,24,15,<null>,TUT
1191,GERM,102,BRNBY,24,14,<null>,TUT
1191,GERM,103,BRNBY,35,23,Claudia Hein,TUT
1191,GERM,202,BRNBY,25,10,Claudia Hein,TUT
1191,GERO,300,BRNBY,50,50,Atiya Mahmood,SEC
1191,GERO,300,VANCR,35,23,Sarah Canham PhD,SEM
1191,GERO,301,BRNBY,40,32,Susan Crawford,SEC
1191,GERO,401,VANCR,30,21,Atiya Mahmood,SEM
1191,GERO,409,VANCR,25,17,Theodore Cosco,LEC
1191,GERO,411,VANCR,25,8,Sharon Koehn,SEM
1191,GERO,420,BRNBY,35,34,Andrew Wister,SEC
1191,GERO,450,VANCR,15,9,Andrew Wister,SEM
1191,GERO,803,VANCR,8,9,Zheng Wu,SEM
1191,GERO,810,VANCR,8,7,Atiya Mahmood,LEC
1191,GERO,811,VANCR,8,6,Habib Chaudhury,SEM
1191,GERO,850,OFFST,5,1,. Faculty,PRA
1191,GERO,889,VANCR,5,1,. Faculty,SEC
1191,GERO,896,VANCR,5,1,. Faculty,RSC
1191,GERO,897,VANCR,5,0,. Faculty,RSC
1191,GERO,898,VANCR,10,2,. Faculty,SEC
1191,GERO,898,OFFST,5,0,. Faculty,SEC
1191,GERO,899,VANCR,10,4,. Faculty,SEC
1191,GERO,899,OFFST,5,0,. Faculty,SEC
1191,GERO,998,VANCR,3,1,. Faculty,SEC
1191,GLP,200,BRNBY,10,0,<null>,FLD
1191,GRAD,700,OFFST,2,3,<null>,SEC
1191,GRAD,800,BRNBY,60,57,<null>,SEC
1191,GRAD,800,BRNBY,10,0,<null>,SEC
1191,GRAD,800,OFFST,0,0,<null>,SEC
1191,GRAD,850,OFFST,15,0,<null>,SEC
1191,GSWS,101,BRNBY,58,50,Shih-Shan Chen,SEC
1191,GSWS,101,BRNBY,57,47,Shih-Shan Chen,SEC
1191,GSWS,102,BRNBY,220,157,Jennifer Marchbank,LEC
1191,GSWS,102,BRNBY,22,22,Jennifer Marchbank,TUT
1191,GSWS,102,BRNBY,22,21,Jennifer Marchbank,TUT
1191,GSWS,102,BRNBY,22,22,Jennifer Marchbank,TUT
1191,GSWS,102,BRNBY,22,20,Jennifer Marchbank,TUT
1191,GSWS,102,BRNBY,21,19,Jennifer Marchbank,TUT
1191,GSWS,102,BRNBY,22,18,Jennifer Marchbank,TUT
1191,GSWS,102,BRNBY,22,0,<null>,TUT
1191,GSWS,102,BRNBY,22,0,<null>,TUT
1191,GSWS,102,BRNBY,22,19,Jennifer Marchbank,TUT
1191,GSWS,102,BRNBY,22,16,Jennifer Marchbank,TUT
1191,GSWS,200,BRNBY,50,33,Mandy Koolen,LEC
1191,GSWS,210,BRNBY,50,45,Kiera Anderson,LEC
1191,GSWS,312,BRNBY,65,61,. TBD,SEC
1191,GSWS,312,BRNBY,65,61,Somayeh Bahrami,SEC
1191,GSWS,314,BRNBY,40,37,Habiba Zaman,LEC
1191,GSWS,315,BRNBY,40,40,Alice Nye,SEM
1191,GSWS,316,BRNBY,60,59,Alice Nye,SEM
1191,GSWS,318,VANCR,40,36,Rebecca Scott,LEC
1191,GSWS,319,BRNBY,35,25,Tiffany Muller Myrdahl,LEC
1191,GSWS,320,VANCR,40,21,Kiera Anderson,LEC
1191,GSWS,321,BRNBY,10,8,Katie McCullough,LEC
1191,GSWS,329,BRNBY,15,0,<null>,SEM
1191,GSWS,329,BRNBY,13,13,June Scudeler,SEM
1191,GSWS,331,VANCR,40,32,Mary Shearman,SEM
1191,GSWS, 398W,BRNBY,30,27,Somayeh Bahrami,SEC
1191,GSWS,401,BRNBY,2,2,. Faculty,SEC
1191,GSWS,402,BRNBY,2,1,. Faculty,SEC
1191,GSWS,403,BRNBY,2,0,. Faculty,SEC
1191,GSWS,405,BRNBY,20,5,Nadine Boulay,SEM
1191,GSWS,421,METRO,5,0,Suzanne Stanley,SEC
1191,GSWS,421,OFFST,5,0,Suzanne Stanley,SEC
1191,GSWS,421,OFFST,5,0,Suzanne Stanley,SEC
1191,GSWS,422,METRO,5,0,Suzanne Stanley,SEC
1191,GSWS,422,OFFST,5,0,Suzanne Stanley,SEC
1191,GSWS,422,OFFST,5,0,Suzanne Stanley,SEC
1191,GSWS,423,METRO,5,1,Suzanne Stanley,SEC
1191,GSWS,423,OFFST,5,0,Suzanne Stanley,SEC
1191,GSWS,423,OFFST,5,0,Suzanne Stanley,SEC
1191,GSWS,424,BRNBY,5,0,Suzanne Stanley,WKS
1191,GSWS,424,OFFST,5,0,Suzanne Stanley,WKS
1191,GSWS,424,OFFST,5,0,Suzanne Stanley,WKS
1191,GSWS,433,SURRY,20,10,Jennifer Marchbank,SEM
1191,GSWS,800,BRNBY,18,10,Tiffany Muller Myrdahl,SEM
1191,GSWS,812,BRNBY,20,7,Helen Leung,SEM
1191,GSWS,824,SURRY,5,4,Jennifer Marchbank,SEC
1191,GSWS,826,BRNBY,12,6,Helen Leung,SEM
1191,GSWS,840,BRNBY,4,1,. Faculty,SEC
1191,GSWS,840,OFFST,2,0,. Faculty,SEC
1191,GSWS,898,BRNBY,12,1,. Faculty,SEC
1191,GSWS,898,OFFST,2,1,. Faculty,SEC
1191,GSWS,997,BRNBY,10,6,. Faculty,SEC
1191,GSWS,997,OFFST,2,0,. Faculty,SEC
1191,GSWS,998,BRNBY,10,3,. Faculty,SEC
1191,GSWS,998,OFFST,2,0,. Faculty,SEC
1191,GSWS,999,BRNBY,10,1,. Faculty,SEC
1191,GSWS,999,OFFST,2,0,. Faculty,SEC
1191,HIST, 102W,BRNBY,228,223,Mark Leier,LEC
1191,HIST, 102W,BRNBY,19,18,<null>,TUT
1191,HIST, 102W,BRNBY,19,19,<null>,TUT
1191,HIST, 102W,BRNBY,19,19,<null>,TUT
1191,HIST, 102W,BRNBY,19,19,<null>,TUT
1191,HIST, 102W,BRNBY,19,18,<null>,TUT
1191,HIST, 102W,BRNBY,19,19,<null>,TUT
1191,HIST, 102W,BRNBY,19,19,<null>,TUT
1191,HIST, 102W,BRNBY,19,19,<null>,TUT
1191,HIST, 102W,BRNBY,19,19,<null>,TUT
1191,HIST, 102W,BRNBY,19,18,<null>,TUT
1191,HIST, 102W,BRNBY,19,18,<null>,TUT
1191,HIST, 102W,BRNBY,19,18,<null>,TUT
1191,HIST, 102W,BRNBY,16,13,Nicolas Kenny,LEC
1191,HIST, 102W,BRNBY,16,16,Nicolas Kenny,LEC
1191,HIST,106,SURRY,60,49,Niall Mackenzie,LEC
1191,HIST,106,SURRY,20,18,Niall Mackenzie,TUT
1191,HIST,106,SURRY,20,17,Niall Mackenzie,TUT
1191,HIST,106,SURRY,20,14,Niall Mackenzie,TUT
1191,HIST,111,SURRY,85,70,Aaron Windel,LEC
1191,HIST,111,SURRY,17,13,<null>,TUT
1191,HIST,111,SURRY,17,14,<null>,TUT
1191,HIST,111,SURRY,17,12,<null>,TUT
1191,HIST,111,SURRY,17,0,<null>,TUT
1191,HIST,111,SURRY,17,16,<null>,TUT
1191,HIST,111,SURRY,17,15,<null>,TUT
1191,HIST,132,BRNBY,65,59,Timothy Paulson,LEC
1191,HIST,132,BRNBY,16,15,Timothy Paulson,TUT
1191,HIST,132,BRNBY,17,16,<null>,TUT
1191,HIST,132,BRNBY,16,15,<null>,TUT
1191,HIST,132,BRNBY,16,13,<null>,TUT
1191,HIST,200,BRNBY,20,17,John Craig,SEM
1191,HIST,215,BRNBY,71,56,John Craig,LEC
1191,HIST,215,BRNBY,17,16,<null>,TUT
1191,HIST,215,BRNBY,17,16,<null>,TUT
1191,HIST,215,BRNBY,17,15,<null>,TUT
1191,HIST,215,BRNBY,17,9,John Craig,TUT
1191,HIST,225,BRNBY,85,80,Ilya Vinkovetsky,LEC
1191,HIST,225,BRNBY,17,17,<null>,TUT
1191,HIST,225,BRNBY,17,16,<null>,TUT
1191,HIST,225,BRNBY,17,17,<null>,TUT
1191,HIST,225,BRNBY,17,16,<null>,TUT
1191,HIST,225,BRNBY,17,14,<null>,TUT
1191,HIST,225,BRNBY,17,0,<null>,TUT
1191,HIST,231,BRNBY,40,38,Sarah Walshaw,LEC
1191,HIST,231,BRNBY,20,20,Sarah Walshaw,TUT
1191,HIST,231,BRNBY,20,18,Sarah Walshaw,TUT
1191,HIST,249,BRNBY,40,20,Ardalan Rezamand,LEC
1191,HIST,249,BRNBY,20,15,Ardalan Rezamand,TUT
1191,HIST,249,BRNBY,20,5,Ardalan Rezamand,TUT
1191,HIST,255,BRNBY,91,61,Rui Zhang,LEC
1191,HIST,255,BRNBY,17,15,Rui Zhang,TUT
1191,HIST,255,BRNBY,17,11,Rui Zhang,TUT
1191,HIST,255,BRNBY,17,8,<null>,TUT
1191,HIST,255,BRNBY,17,14,<null>,TUT
1191,HIST,255,BRNBY,17,13,<null>,TUT
1191,HIST,277,BRNBY,30,28,Sabrina Higgins,SEC
1191,HIST,285,BRNBY,40,12,Janice Matsumura,LEC
1191,HIST,285,BRNBY,20,6,Janice Matsumura,TUT
1191,HIST,285,BRNBY,20,6,Janice Matsumura,TUT
1191,HIST,288,BRNBY,35,16,Hilmar Pabel,LEC
1191,HIST,288,BRNBY,18,13,Hilmar Pabel,TUT
1191,HIST,288,BRNBY,17,3,Hilmar Pabel,TUT
1191,HIST,299,BRNBY,1,1,Luke Clossey,SEC
1191,HIST,304,BRNBY,30,28,Dimitrios Krallis,SEC
1191,HIST,319,BRNBY,30,25,Roxanne Panchasi,LEC
1191,HIST,319,BRNBY,15,14,Roxanne Panchasi,TUT
1191,HIST,319,BRNBY,15,11,Roxanne Panchasi,TUT
1191,HIST,323,BRNBY,20,14,Stuart Parker,LEC
1191,HIST,326,BRNBY,32,30,Mary-Ellen Kelm,OLC
1191,HIST,326,BRNBY,15,15,Mary-Ellen Kelm,TUT
1191,HIST,326,BRNBY,17,15,Mary-Ellen Kelm,TUT
1191,HIST,332,BRNBY,40,32,Lauren Rossi,LEC
1191,HIST,332,BRNBY,20,19,Lauren Rossi,TUT
1191,HIST,332,BRNBY,20,13,Lauren Rossi,TUT
1191,HIST,335,BRNBY,40,37,Ilya Vinkovetsky,LEC
1191,HIST,335,BRNBY,20,20,Ilya Vinkovetsky,TUT
1191,HIST,335,BRNBY,20,17,Ilya Vinkovetsky,TUT
1191,HIST,338,BRNBY,60,47,Roxanne Panchasi,SEC
1191,HIST,344,BRNBY,30,25,Sarah Walshaw,LEC
1191,HIST,347,BRNBY,25,11,Katie McCullough,LEC
1191,HIST,349,BRNBY,15,12,Aleksandar Jovanovic,LEC
1191,HIST,349,BRNBY,8,7,Aleksandar Jovanovic,TUT
1191,HIST,349,BRNBY,7,5,Aleksandar Jovanovic,TUT
1191,HIST,350,BRNBY,30,28,Amal Ghazal,LEC
1191,HIST,362,BRNBY,25,12,Willeen Keough,LEC
1191,HIST,370,BRNBY,5,2,Suzanne Stanley,SEC
1191,HIST,370,OFFST,5,0,Suzanne Stanley,SEC
1191,HIST,370,OFFST,5,0,Suzanne Stanley,SEC
1191,HIST,375,BRNBY,5,1,Suzanne Stanley,SEC
1191,HIST,375,OFFST,5,0,Suzanne Stanley,SEC
1191,HIST,375,OFFST,5,0,Suzanne Stanley,SEC
1191,HIST,401,BRNBY,20,16,Lauren Rossi,SEM
1191,HIST,402,BRNBY,20,21,Emily O'Brien,SEM
1191,HIST,422,BRNBY,10,10,James Horncastle,SEM
1191,HIST,432,BRNBY,13,12,Timothy Paulson,SEM
1191,HIST, 433W,BRNBY,20,19,Paul Garfinkel,SEM
1191,HIST,439,BRNBY,20,4,Hilmar Pabel,SEM
1191,HIST,440,VANCR,20,17,Karen Ferguson,SEM
1191,HIST,448,BRNBY,20,18,Katie McCullough,SEM
1191,HIST,451,BRNBY,20,16,Willeen Keough,SEM
1191,HIST,454,BRNBY,20,13,Elise Chenier,SEM
1191,HIST,464,VANCR,20,18,Janice Matsumura,SEM
1191,HIST,470,BRNBY,5,0,Suzanne Stanley,SEC
1191,HIST,470,OFFST,5,0,Suzanne Stanley,SEC
1191,HIST,470,OFFST,5,0,Suzanne Stanley,SEC
1191,HIST,475,BRNBY,5,0,Suzanne Stanley,SEC
1191,HIST,475,OFFST,5,0,Suzanne Stanley,SEC
1191,HIST,475,OFFST,5,0,Suzanne Stanley,SEC
1191,HIST,485,BRNBY,20,0,<null>,SEM
1191,HIST,486,BRNBY,1,1,Ilya Vinkovetsky,SEC
1191,HIST,486,BRNBY,1,1,Aaron Windel,SEC
1191,HIST,489,BRNBY,1,4,John Craig,SEC
1191,HIST,489,BRNBY,1,1,Amal Ghazal,SEC
1191,HIST,489,BRNBY,1,1,Ilya Vinkovetsky,SEC
1191,HIST,489,BRNBY,1,1,Paul Sedra,SEC
1191,HIST,489,BRNBY,1,1,Timothy Paulson,SEC
1191,HIST,489,BRNBY,1,1,Janice Matsumura,SEC
1191,HIST,490,BRNBY,1,1,John Craig,SEC
1191,HIST,490,BRNBY,1,1,Ilya Vinkovetsky,SEC
1191,HIST,494,BRNBY,13,8,Jennifer Spear,SEM
1191,HIST,498,BRNBY,2,2,Ilya Vinkovetsky,SEM
1191,HIST,498,BRNBY,1,1,Sarah Walshaw,SEM
1191,HIST,498,BRNBY,1,2,Aaron Windel,SEC
1191,HIST,498,BRNBY,1,1,Willeen Keough,SEC
1191,HIST,498,BRNBY,1,1,Mary-Ellen Kelm,SEM
1191,HIST,498,BRNBY,1,1,Paul Garfinkel,SEC
1191,HIST,801,VANCR,18,5,Aaron Windel,SEM
1191,HIST,806,BRNBY,2,1,Mary-Ellen Kelm,SEC
1191,HIST,806,BRNBY,2,2,Nicolas Kenny,SEC
1191,HIST,810,BRNBY,1,1,Roxanne Panchasi,SEC
1191,HIST,815,BRNBY,15,8,Nicolas Kenny,SEM
1191,HIST,860,BRNBY,10,4,. Faculty,SEC
1191,HIST,861,BRNBY,10,4,. Faculty,SEC
1191,HIST,862,BRNBY,10,4,. Faculty,SEC
1191,HIST,892,BRNBY,2,1,Amal Ghazal,SEC
1191,HIST,897,BRNBY,10,1,Timothy Paulson,SEC
1191,HIST,898,BRNBY,15,8,. Faculty,SEC
1191,HIST,898,OFFST,5,1,. Faculty,SEC
1191,HIST,899,BRNBY,15,7,. Faculty,SEC
1191,HIST,899,OFFST,5,2,. Faculty,SEC
1191,HS,150,BRNBY,40,30,James Horncastle,LEC
1191,HS,150,BRNBY,20,10,James Horncastle,TUT
1191,HS,150,BRNBY,20,20,James Horncastle,TUT
1191,HS,209,BRNBY,30,9,Alexander Grammatikos,LEC
1191,HS,209,BRNBY,15,6,<null>,TUT
1191,HS,209,BRNBY,15,3,<null>,TUT
1191,HS,232,BRNBY,40,18,Sabrina Higgins,LEC
1191,HS,277,BRNBY,30,17,Sabrina Higgins,SEC
1191,HS,304,BRNBY,30,6,Dimitrios Krallis,SEC
1191,HS,309,BRNBY,30,4,Alexander Grammatikos,SEM
1191,HS,313,BRNBY,13,1,Sabrina Higgins,LEC
1191,HS,349,BRNBY,15,1,Aleksandar Jovanovic,LEC
1191,HS,349,BRNBY,7,0,Aleksandar Jovanovic,TUT
1191,HS,349,BRNBY,8,1,Aleksandar Jovanovic,TUT
1191,HS,403,BRNBY,20,0,<null>,SEM
1191,HS,422,BRNBY,10,7,James Horncastle,SEM
1191,HSCI,100,BRNBY,150,92,Nienke van Houten,LEC
1191,HSCI,100,BRNBY,25,23,<null>,TUT
1191,HSCI,100,BRNBY,25,0,<null>,TUT
1191,HSCI,100,BRNBY,25,24,<null>,TUT
1191,HSCI,100,BRNBY,25,23,<null>,TUT
1191,HSCI,100,BRNBY,25,22,<null>,TUT
1191,HSCI,100,BRNBY,25,0,<null>,TUT
1191,HSCI,100,SURRY,75,18,Edward Pokrishevsky,LEC
1191,HSCI,100,SURRY,25,0,<null>,TUT
1191,HSCI,100,SURRY,25,0,<null>,TUT
1191,HSCI,100,SURRY,25,18,<null>,TUT
1191,HSCI,120,BRNBY,200,188,Kate Salters,LEC
1191,HSCI,130,BRNBY,250,209,Robert Hogg,LEC
1191,HSCI,130,BRNBY,25,23,<null>,TUT
1191,HSCI,130,BRNBY,25,25,<null>,TUT
1191,HSCI,130,BRNBY,25,22,<null>,TUT
1191,HSCI,130,BRNBY,25,16,<null>,TUT
1191,HSCI,130,BRNBY,25,22,<null>,TUT
1191,HSCI,130,BRNBY,25,0,<null>,TUT
1191,HSCI,130,BRNBY,25,25,<null>,TUT
1191,HSCI,130,BRNBY,25,25,<null>,TUT
1191,HSCI,130,BRNBY,25,25,<null>,TUT
1191,HSCI,130,BRNBY,25,26,<null>,TUT
1191,HSCI,130,BRNBY,18,14,Rodney Hunt,LEC
1191,HSCI,130,BRNBY,18,14,<null>,TUT
1191,HSCI,140,BRNBY,150,52,Mandana Salajegheh,LEC
1191,HSCI,160,BRNBY,260,180,Myint Tun,LEC
1191,HSCI,211,BRNBY,250,215,Genevieve Breau,LEC
1191,HSCI,211,BRNBY,25,24,<null>,TUT
1191,HSCI,211,BRNBY,25,24,<null>,TUT
1191,HSCI,211,BRNBY,25,25,<null>,TUT
1191,HSCI,211,BRNBY,25,24,<null>,TUT
1191,HSCI,211,BRNBY,25,25,<null>,TUT
1191,HSCI,211,BRNBY,25,18,<null>,TUT
1191,HSCI,211,BRNBY,25,17,<null>,TUT
1191,HSCI,211,BRNBY,25,22,<null>,TUT
1191,HSCI,211,BRNBY,25,12,<null>,TUT
1191,HSCI,211,BRNBY,25,24,<null>,TUT
1191,HSCI,212,BRNBY,275,212,Nienke van Houten,LEC
1191,HSCI,212,BRNBY,25,24,<null>,TUT
1191,HSCI,212,BRNBY,25,23,<null>,TUT
1191,HSCI,212,BRNBY,25,25,<null>,TUT
1191,HSCI,212,BRNBY,25,25,<null>,TUT
1191,HSCI,212,BRNBY,25,24,<null>,TUT
1191,HSCI,212,BRNBY,25,24,<null>,TUT
1191,HSCI,212,BRNBY,25,24,<null>,TUT
1191,HSCI,212,BRNBY,25,25,<null>,TUT
1191,HSCI,212,BRNBY,25,18,<null>,TUT
1191,HSCI,212,BRNBY,25,0,<null>,TUT
1191,HSCI,212,BRNBY,25,0,<null>,TUT
1191,HSCI,304,BRNBY,180,120,Ryan Allen,LEC
1191,HSCI,305,BRNBY,150,134,Miriam Lavergne,LEC
1191,HSCI,307,BRNBY,125,105,Elisabeth McClymont,LEC
1191,HSCI,307,BRNBY,25,19,<null>,TUT
1191,HSCI,307,BRNBY,25,23,<null>,TUT
1191,HSCI,307,BRNBY,25,22,<null>,TUT
1191,HSCI,307,BRNBY,25,25,<null>,TUT
1191,HSCI,307,BRNBY,25,16,<null>,TUT
1191,HSCI,312,BRNBY,150,107,Yekaterina Tairyan,LEC
1191,HSCI, 319W,BRNBY,125,77,Diego Silva,LEC
1191,HSCI, 319W,BRNBY,25,29,<null>,TUT
1191,HSCI, 319W,BRNBY,25,25,<null>,TUT
1191,HSCI, 319W,BRNBY,25,16,<null>,TUT
1191,HSCI, 319W,BRNBY,25,7,<null>,TUT
1191,HSCI, 319W,BRNBY,25,0,<null>,TUT
1191,HSCI,321,BRNBY,100,94,Ian Tietjen,LEC
1191,HSCI,324,BRNBY,115,59,Edward Pokrishevsky,LEC
1191,HSCI,327,BRNBY,40,16,Jeremy Snyder,LEC
1191,HSCI,330,BRNBY,150,143,Kanna Tanimura,LEC
1191,HSCI,340,BRNBY,150,140,Vishal Jain,LEC
1191,HSCI,345,BRNBY,144,69,Kiffer Card,LEC
1191,HSCI,345,BRNBY,48,45,<null>,LAB
1191,HSCI,345,BRNBY,48,24,<null>,LAB
1191,HSCI,345,BRNBY,48,0,<null>,LAB
1191,HSCI,350,BRNBY,25,8,Isabel Silvestre,PRA
1191,HSCI,350,OFFST,25,4,Isabel Silvestre,PRA
1191,HSCI,350,OFFST,20,1,Isabel Silvestre,PRA
1191,HSCI,351,BRNBY,20,17,Isabel Silvestre,PRA
1191,HSCI,351,OFFST,20,1,Isabel Silvestre,PRA
1191,HSCI,351,OFFST,20,4,Isabel Silvestre,PRA
1191,HSCI,402,BRNBY,75,69,Julian Somers,LEC
1191,HSCI,403,BRNBY,48,40,Michal Fedeles,LEC
1191,HSCI,404,BRNBY,25,21,John Calvert,LEC
1191,HSCI,406,BRNBY,70,39,Krista Stelkia,LEC
1191,HSCI,406,BRNBY,70,39,Chenoa Cassidy-Matthews,LEC
1191,HSCI,408,BRNBY,70,28,Bruce Lanphear,LEC
1191,HSCI,412,BRNBY,50,35,Anne-Marie Nicol,LEC
1191,HSCI,416,BRNBY,25,13,Bohdan Nosyk,LEC
1191,HSCI,416,BRNBY,25,13,<null>,LAB
1191,HSCI,424,BRNBY,30,27,Michael Campbell,LEC
1191,HSCI,427,BRNBY,15,13,Jamie Scott,LEC
1191,HSCI,431,BRNBY,110,55,Kalysha Venditti-Closson,SEM
1191,HSCI,432,BRNBY,30,25,Hasina Samji,LEC
1191,HSCI,441,BRNBY,24,13,Masahiro Niikura,LAB
1191,HSCI,442,BRNBY,25,14,Ralph Pantophlet,LAB
1191,HSCI,442,BRNBY,25,14,<null>,TUT
1191,HSCI,449,BRNBY,18,6,Kari McDougall,SEM
1191,HSCI,449,SURRY,30,8,Paola Ardiles,SEM
1191,HSCI,450,BRNBY,25,8,Isabel Silvestre,PRA
1191,HSCI,450,OFFST,25,2,Isabel Silvestre,PRA
1191,HSCI,450,OFFST,25,0,Isabel Silvestre,PRA
1191,HSCI,451,BRNBY,25,1,Isabel Silvestre,PRA
1191,HSCI,451,OFFST,25,0,Isabel Silvestre,PRA
1191,HSCI,451,OFFST,20,0,Isabel Silvestre,PRA
1191,HSCI,452,BRNBY,20,1,Isabel Silvestre,PRA
1191,HSCI,452,OFFST,20,0,Isabel Silvestre,PRA
1191,HSCI,452,OFFST,20,0,Isabel Silvestre,PRA
1191,HSCI,471,BRNBY,20,10,Stuart Peacock,LEC
1191,HSCI,472,BRNBY,25,8,Ryan Allen,LEC
1191,HSCI,474,BRNBY,24,18,Frank Lee,SEM
1191,HSCI,476,BRNBY,30,30,Nadine Provencal,SEM
1191,HSCI,481,BRNBY,25,19,Richard Veerapen,SEM
1191,HSCI,484,BRNBY,25,14,Sonya Cressman,SEM
1191,HSCI,485,BRNBY,25,21,Julian Somers,SEM
1191,HSCI,486,BRNBY,25,22,Yekaterina Tairyan,SEM
1191,HSCI,488,OFFST,10,0,<null>,SEC
1191,HSCI,488,BRNBY,1,1,Charlotte Waddell,SEC
1191,HSCI,489,BRNBY,1,1,Jeremy Snyder,SEC
1191,HSCI,489,BRNBY,1,1,Jeremy Snyder,SEC
1191,HSCI,490,BRNBY,1,1,Kiffer Card,SEC
1191,HSCI,490,BRNBY,1,1,Robert Hogg,SEC
1191,HSCI,490,BRNBY,1,1,Ian Tietjen,SEC
1191,HSCI,491,BRNBY,1,1,Maya Gislason,SEC
1191,HSCI,491,BRNBY,1,1,Yekaterina Tairyan,SEC
1191,HSCI,491,BRNBY,1,1,Robert Hogg,SEC
1191,HSCI,492,BRNBY,1,1,Maya Gislason,SEC
1191,HSCI,492,BRNBY,1,1,Yekaterina Tairyan,SEC
1191,HSCI,492,BRNBY,1,1,Robert Hogg,SEC
1191,HSCI,492,BRNBY,1,1,Pablo Nepomnaschy,SEC
1191,HSCI,492,BRNBY,1,1,Timothy Beischlag,SEC
1191,HSCI,492,BRNBY,1,1,Rochelle Tucker,SEC
